id	resource	type	text	sf	resultSize	maxJVDPath	maxJVDSink	maxJVDStar	maxJVDHybrid	maxJVD	meanJoinVertexDegree	medianJoinVertexDegree	joinVertices	projectVars	tps	distinct	predicateVar
67	http://lsq.aksw.org/res/q-31a09972	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:lowerAge  ?object } 	http://lsq.aksw.org/res/sf-q-31a09972	5563						0	0	0	2	1	0	0
68	http://lsq.aksw.org/res/q-7a715fb7	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?instance WHERE   { ?instance  rdf:type  <http://dbpedia.org/ontology/Disease> } 	http://lsq.aksw.org/res/sf-q-7a715fb7	13283						0	0	0	1	1	1	0
69	http://lsq.aksw.org/res/q-28ab85a4	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:casNumber  ?object } 	http://lsq.aksw.org/res/sf-q-28ab85a4	5102						0	0	0	2	1	0	0
70	http://lsq.aksw.org/res/q-f50f7754	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:usedInWar  ?object } 	http://lsq.aksw.org/res/sf-q-f50f7754	4541						0	0	0	2	1	0	0
71	http://lsq.aksw.org/res/q-04d129b9	http://lsq.aksw.org/vocab#Query	PREFIX  ns:   <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  * WHERE   { ?x  ns:type  dbp-owl:Olympics } 	http://lsq.aksw.org/res/sf-q-04d129b9	4532						0	0	0	1	1	0	0
72	http://lsq.aksw.org/res/q-758dd2a7	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:floorArea  ?object } 	http://lsq.aksw.org/res/sf-q-758dd2a7	3766						0	0	0	2	1	0	0
73	http://lsq.aksw.org/res/q-ecbc3722	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:inflow  ?object } 	http://lsq.aksw.org/res/sf-q-ecbc3722	3696						0	0	0	2	1	0	0
74	http://lsq.aksw.org/res/q-189879e7	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT  ?a WHERE   { ?ce  rdf:type              <http://dbpedia.org/ontology/Country> ;          <http://dbpedia.org/ontology/language>  <http://dbpedia.org/resource/English_language> .     ?m   rdf:type              <http://dbpedia.org/ontology/Film> ;          <http://dbpedia.org/property/country>  ?ce   } 	http://lsq.aksw.org/res/sf-q-189879e7	4479		2	2	3	3	2.33333	2	3	1	4	0	0
75	http://lsq.aksw.org/res/q-d00fcab0	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:crosses  ?object } 	http://lsq.aksw.org/res/sf-q-d00fcab0	3552						0	0	0	2	1	0	0
76	http://lsq.aksw.org/res/q-d20ccd01	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  onto: <http://dbpedia.org/ontology/>  SELECT DISTINCT  ?uri WHERE   { ?uri  rdf:type  onto:Country } 	http://lsq.aksw.org/res/sf-q-d20ccd01	6936						0	0	0	1	1	1	0
77	http://lsq.aksw.org/res/q-168c048c	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbpedia: <http://dbpedia.org/>  SELECT  ?Place ?Country ?Population WHERE   { ?Place  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;             <http://dbpedia.org/property/country>  ?Country ;             <http://dbpedia.org/property/postalCode>  ?Population   } 	http://lsq.aksw.org/res/sf-q-168c048c	4077			3		3	3	3	1	3	3	0	0
78	http://lsq.aksw.org/res/q-18df584a	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbpedia: <http://dbpedia.org/>  SELECT  ?Place ?Country ?Population WHERE   { ?Place  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;             <http://dbpedia.org/property/postalCode>  ?Population ;             <http://dbpedia.org/property/country>  ?Country   } 	http://lsq.aksw.org/res/sf-q-18df584a	4077			3		3	3	3	1	3	3	0	0
79	http://lsq.aksw.org/res/q-3048aecd	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbpedia: <http://dbpedia.org/>  SELECT  ?Place ?Country ?Population WHERE   { ?Place  rdf:type              <http://dbpedia.org/ontology/PopulatedPlace> ;             <http://dbpedia.org/property/country>  ?Population ;             <http://dbpedia.org/property/postalCode>  ?Country   } 	http://lsq.aksw.org/res/sf-q-3048aecd	4077			3		3	3	3	1	3	3	0	0
80	http://lsq.aksw.org/res/q-5913cf6e	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:orbitalPeriod  ?object } 	http://lsq.aksw.org/res/sf-q-5913cf6e	3254						0	0	0	2	1	0	0
81	http://lsq.aksw.org/res/q-0fe80df6	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:countySeat  ?object } 	http://lsq.aksw.org/res/sf-q-0fe80df6	3019						0	0	0	2	1	0	0
82	http://lsq.aksw.org/res/q-906504e7	http://lsq.aksw.org/vocab#Query	SELECT  ?subject ?object WHERE   { ?subject  <http://dbpedia.org/ontology/countySeat>  ?object } 	http://lsq.aksw.org/res/sf-q-906504e7	3019						0	0	0	2	1	0	0
83	http://lsq.aksw.org/res/q-1d16b36e	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbp:  <http://dbpedia.org/property/>  SELECT DISTINCT  * WHERE   { <http://dbpedia.org/resource/Paul_Walker>               rdfs:label    ?label .     ?starring  dbp:starring  <http://dbpedia.org/resource/Paul_Walker> ;               dbo:abstract  ?abstract   } 	http://lsq.aksw.org/res/sf-q-1d16b36e	26	2		2		2	2	2	2	3	3	1	0
84	http://lsq.aksw.org/res/q-307a542f	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  d:    <http://dbpedia.org/ontology/>  SELECT  ?artistName ?albumName WHERE   { ?album  d:producer       :Timbaland ;             d:musicalArtist  ?artist ;             rdfs:label       ?albumName ;             rdfs:label       ?artistName   } 	http://lsq.aksw.org/res/sf-q-307a542f	147		2	4		4	3	3	2	2	4	0	0
85	http://lsq.aksw.org/res/q-489ce296	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?x6 ?r0 ?r1 ?r5 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0 .     ?x6       rdf:type  dbp-owl:Person ;               ?r5       :Roman_Empire   } 	http://lsq.aksw.org/res/sf-q-489ce296	300950	2	2	2		2	2	2	5	5	5	1	1
86	http://lsq.aksw.org/res/q-a181364b	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?x6 ?r0 ?r1 ?r5 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0 .     ?x6       rdf:type  dbp-owl:Person ;               ?r5       :Roman_Empire   } 	http://lsq.aksw.org/res/sf-q-a181364b	300950	2	2	2		2	2	2	5	5	5	1	1
87	http://lsq.aksw.org/res/q-415ef759	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:discharge  ?object } 	http://lsq.aksw.org/res/sf-q-415ef759	2113						0	0	0	2	1	0	0
88	http://lsq.aksw.org/res/q-2fa9cade	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?s WHERE   { { ?s  rdf:type  dbo:Satellite }     { ?s  rdf:type  dbo:ArtificialSatellite }   } 	http://lsq.aksw.org/res/sf-q-2fa9cade	2102						0	0	0	1	2	1	0
89	http://lsq.aksw.org/res/q-23b09d40	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:billed  ?object } 	http://lsq.aksw.org/res/sf-q-23b09d40	1997						0	0	0	2	1	0	0
90	http://lsq.aksw.org/res/q-f2e10ecf	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?x6 ?r0 ?r1 ?r7 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0 .     ?x6       rdf:type  dbp-owl:Person ;               ?r7       :Byzantine_Empire   } 	http://lsq.aksw.org/res/sf-q-f2e10ecf	363350	2	2	2		2	2	2	5	5	5	1	1
91	http://lsq.aksw.org/res/q-fcd78131	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?x6 ?r0 ?r1 ?r7 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0 .     ?x6       rdf:type  dbp-owl:Person ;               ?r7       :Byzantine_Empire   } 	http://lsq.aksw.org/res/sf-q-fcd78131	363350	2	2	2		2	2	2	5	5	5	1	1
92	http://lsq.aksw.org/res/q-76c980bd	http://lsq.aksw.org/vocab#Query	PREFIX  dbpprop: <http://dbpedia.org/property/>  SELECT  ?spieler ?verein WHERE   { ?spieler  dbpprop:clubnumber   11 ;               dbpprop:currentclub  ?verein   } 	http://lsq.aksw.org/res/sf-q-76c980bd	1877			2		2	2	2	1	2	2	0	0
93	http://lsq.aksw.org/res/q-162f321a	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/>  SELECT  * FROM <http://dbpedia.org> WHERE   { ?s  ?r  dbo:Genre } 	http://lsq.aksw.org/res/sf-q-162f321a	0						0	0	0	2	1	0	1
94	http://lsq.aksw.org/res/q-3f9773b0	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?ot ?st WHERE   { ?s  <http://dbpedia.org/property/capitalRegion>  ?o .     ?o  rdf:type              ?ot .     ?s  rdf:type              ?st   } 	http://lsq.aksw.org/res/sf-q-3f9773b0	227	2	2	2		2	2	2	3	2	3	1	0
95	http://lsq.aksw.org/res/q-a150a2e5	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:premiereDate  ?object } 	http://lsq.aksw.org/res/sf-q-a150a2e5	955						0	0	0	2	1	0	0
96	http://lsq.aksw.org/res/q-d060d70f	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:numberOfFilms  ?object } 	http://lsq.aksw.org/res/sf-q-d060d70f	929						0	0	0	2	1	0	0
97	http://lsq.aksw.org/res/q-9a9809ba	http://lsq.aksw.org/vocab#Query	SELECT  ?subject ?object WHERE   { ?subject  <http://dbpedia.org/ontology/championInSingleMale>  ?object } 	http://lsq.aksw.org/res/sf-q-9a9809ba	788						0	0	0	2	1	0	0
98	http://lsq.aksw.org/res/q-f8b03b6a	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:ruralMunicipality  ?object } 	http://lsq.aksw.org/res/sf-q-f8b03b6a	765						0	0	0	2	1	0	0
99	http://lsq.aksw.org/res/q-cdf8f9bd	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:mouthCountry  ?object } 	http://lsq.aksw.org/res/sf-q-cdf8f9bd	751						0	0	0	2	1	0	0
100	http://lsq.aksw.org/res/q-0ed88dca	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?ot ?st WHERE   { ?s  <http://dbpedia.org/property/capitalLocation>  ?o .     ?o  rdf:type              ?ot .     ?s  rdf:type              ?st   } 	http://lsq.aksw.org/res/sf-q-0ed88dca	136	2	2	2		2	2	2	3	2	3	1	0
101	http://lsq.aksw.org/res/q-864e3f85	http://lsq.aksw.org/vocab#Query	PREFIX  ontology: <http://dbpedia.org/ontology/>  SELECT DISTINCT  ?genre ?thumbnail WHERE   { { _:b0  ontology:format  ?genre } } 	http://lsq.aksw.org/res/sf-q-864e3f85	557						0	0	0	2	1	1	0
102	http://lsq.aksw.org/res/q-ccc2a62b	http://lsq.aksw.org/vocab#Query	PREFIX  dbpedia: <http://dbpedia.org/>  SELECT  ?a ?b WHERE   { ?a  <http://dbpedia.org/ontology/branchFrom>  ?b } 	http://lsq.aksw.org/res/sf-q-ccc2a62b	581						0	0	0	2	1	0	0
103	http://lsq.aksw.org/res/q-6977f44d	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/Athlete> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-6977f44d	6950			2		2	2	2	1	1	2	1	1
104	http://lsq.aksw.org/res/q-e83a928a	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:pistonStroke  ?object } 	http://lsq.aksw.org/res/sf-q-e83a928a	455						0	0	0	2	1	0	0
105	http://lsq.aksw.org/res/q-d4d15691	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  dbp:  <http://dbpedia.org/property/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  dbr:  <http://dbpedia.org/resource/>  SELECT DISTINCT  ?s ?n FROM <http://dbpedia.org> WHERE   { ?s  rdf:type         dbo:MusicalArtist ;         dbo:nationality  dbr:United_Kingdom ;         dbp:name         ?n   } 	http://lsq.aksw.org/res/sf-q-d4d15691	0			3		3	3	3	1	2	3	1	0
106	http://lsq.aksw.org/res/q-ef869841	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/> PREFIX  dbp-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?x0 ?x6 ?r0 ?r1 ?r3 WHERE   { <http://dbpedia.org/resource/Casablanca_(film)>               ?r0       dbp-owl:Film .     ?x0       rdf:type  dbp-owl:Person .     <http://dbpedia.org/resource/Casablanca_(film)>               ?r1       ?x0 .     ?x6       rdf:type  dbp-owl:Person ;               ?r3       :Ancient_Rome   } 	http://lsq.aksw.org/res/sf-q-ef869841	194350	2	2	2		2	2	2	5	5	5	1	1
107	http://lsq.aksw.org/res/q-2fb63cf6	http://lsq.aksw.org/vocab#Query	PREFIX  dbo:  <http://dbpedia.org/ontology/> PREFIX  res:  <http://dbpedia.org/resource/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?y WHERE   { ?x  rdf:type             dbo:City ;         dbo:populationTotal  ?y ;         dbo:country          res:Canada   } 	http://lsq.aksw.org/res/sf-q-2fb63cf6	401			3		3	3	3	1	1	3	1	0
108	http://lsq.aksw.org/res/q-151f7b2e	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/WrittenWork> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-151f7b2e	2613			2		2	2	2	1	1	2	1	1
109	http://lsq.aksw.org/res/q-2c9f9404	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/Artist> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-2c9f9404	4257			2		2	2	2	1	1	2	1	1
110	http://lsq.aksw.org/res/q-2bd7fe8a	http://lsq.aksw.org/vocab#Query	PREFIX  property: <http://dbpedia.org/property/> PREFIX  resource: <http://dbpedia.org/resource/> PREFIX  ontology: <http://dbpedia.org/ontology/>  SELECT  ?Country WHERE   { resource:Belgium               ontology:timeZone  ?CentraEurope .     ?CentralEurope               property:timeZone  ?Country   } 	http://lsq.aksw.org/res/sf-q-2bd7fe8a	3676						0	0	0	1	2	0	0
111	http://lsq.aksw.org/res/q-8fba31e7	http://lsq.aksw.org/vocab#Query	PREFIX  dbp-owl: <http://dbpedia.org/ontology/>  SELECT  ?subject ?object WHERE   { ?subject  dbp-owl:casSupplemental  ?object } 	http://lsq.aksw.org/res/sf-q-8fba31e7	290						0	0	0	2	1	0	0
112	http://lsq.aksw.org/res/q-b73f8be4	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Eric_Clapton>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-b73f8be4	960						0	0	0	2	1	0	1
113	http://lsq.aksw.org/res/q-81d91b62	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/Event> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-81d91b62	8058			2		2	2	2	1	1	2	1	1
114	http://lsq.aksw.org/res/q-76d5e878	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/MusicalArtist> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-76d5e878	3423			2		2	2	2	1	1	2	1	1
115	http://lsq.aksw.org/res/q-bcfdb43a	http://lsq.aksw.org/vocab#Query	PREFIX  foaf: <http://xmlns.com/foaf/0.1/> PREFIX  dbp:  <http://dbpedia.org/property/>  SELECT DISTINCT  ?p ?name ?pic WHERE   { ?p  dbp:name              ?name ;         dbp:shortDescription  "Greek politician"@en ;         foaf:depiction        ?pic   } 	http://lsq.aksw.org/res/sf-q-bcfdb43a	375			3		3	3	3	1	3	3	1	0
116	http://lsq.aksw.org/res/q-360ba6ab	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/City> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-360ba6ab	4080			2		2	2	2	1	1	2	1	1
117	http://lsq.aksw.org/res/q-3f8f701c	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/SportsTeam> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-3f8f701c	6053			2		2	2	2	1	1	2	1	1
118	http://lsq.aksw.org/res/q-aead1877	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX  dbpedia-owl: <http://dbpedia.org/ontology/> PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  * WHERE   { ?album  rdf:type            dbpedia-owl:Album ;             rdfs:label          ?albumName ;             dbpedia-owl:artist  <http://dbpedia.org/resource/Green_Day>   } 	http://lsq.aksw.org/res/sf-q-aead1877	24			3		3	3	3	1	2	3	1	0
119	http://lsq.aksw.org/res/q-40766e1c	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Liv_Tyler>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-40766e1c	388						0	0	0	2	1	0	1
120	http://lsq.aksw.org/res/q-67500bf0	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/Lake> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-67500bf0	1339			2		2	2	2	1	1	2	1	1
121	http://lsq.aksw.org/res/q-cb70a37f	http://lsq.aksw.org/vocab#Query	PREFIX  rdfs: <http://www.w3.org/2000/01/rdf-schema#>  SELECT DISTINCT  ?university ?property ?object WHERE   { ?university  rdfs:label  "University of California, Berkeley"@en ;               ?property   ?object   } 	http://lsq.aksw.org/res/sf-q-cb70a37f	1110			2		2	2	2	1	3	2	1	1
122	http://lsq.aksw.org/res/q-1332225f	http://lsq.aksw.org/vocab#Query	PREFIX  :     <http://dbpedia.org/resource/>  SELECT  ?subj ?rel ?obj WHERE   { :Syria  ?rel  ?obj } 	http://lsq.aksw.org/res/sf-q-1332225f	1198						0	0	0	3	1	0	1
123	http://lsq.aksw.org/res/q-2d94ad14	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/PeriodicalLiterature> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-2d94ad14	1157			2		2	2	2	1	1	2	1	1
124	http://lsq.aksw.org/res/q-7a38e86f	http://lsq.aksw.org/vocab#Query	SELECT  ?p ?v WHERE   { <http://dbpedia.org/resource/Haing_S._Ngor>               ?p  ?v   } 	http://lsq.aksw.org/res/sf-q-7a38e86f	243						0	0	0	2	1	0	1
125	http://lsq.aksw.org/res/q-862c4e3f	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/TelevisionStation> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-862c4e3f	1805			2		2	2	2	1	1	2	1	1
126	http://lsq.aksw.org/res/q-2a5e7c51	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/SportsEvent> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-2a5e7c51	4102			2		2	2	2	1	1	2	1	1
127	http://lsq.aksw.org/res/q-5e55a9be	http://lsq.aksw.org/vocab#Query	SELECT  * WHERE   { <http://dbpedia.org/resource/Aamir_Khan>               ?p  ?o   } 	http://lsq.aksw.org/res/sf-q-5e55a9be	360						0	0	0	2	1	0	1
128	http://lsq.aksw.org/res/q-59170c73	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX  db-o: <http://dbpedia.org/ontology/> PREFIX  db-p: <http://dbpedia.org/property/>  SELECT  ?p ?l ?m WHERE   { ?p  rdf:type         db-o:Person .     ?l  rdf:type         db-o:Place .     ?p  db-p:birthplace  ?l ;         db-p:name        ?m   } 	http://lsq.aksw.org/res/sf-q-59170c73	708	2	2	3		3	2.33333	2	3	3	4	0	0
129	http://lsq.aksw.org/res/q-91ca4c0c	http://lsq.aksw.org/vocab#Query	PREFIX  dbr:  <http://dbpedia.org/resource/>  SELECT  ?s ?p ?o WHERE   { dbr:The_Shawshank_Redemption               ?p  ?o   } 	http://lsq.aksw.org/res/sf-q-91ca4c0c	341						0	0	0	3	1	0	1
130	http://lsq.aksw.org/res/q-01b8f263	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/RugbyPlayer> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-01b8f263	1301			2		2	2	2	1	1	2	1	1
131	http://lsq.aksw.org/res/q-90cbdc16	http://lsq.aksw.org/vocab#Query	SELECT  ?predicate ?object WHERE   { <http://dbpedia.org/resource/Glenn_McGrath>               ?predicate  ?object   } 	http://lsq.aksw.org/res/sf-q-90cbdc16	357						0	0	0	2	1	0	1
132	http://lsq.aksw.org/res/q-2b8267cf	http://lsq.aksw.org/vocab#Query	PREFIX  rdf:  <http://www.w3.org/1999/02/22-rdf-syntax-ns#>  SELECT DISTINCT  ?p WHERE   { ?s  rdf:type  <http://dbpedia.org/ontology/RadioStation> ;         ?p        ?o   } 	http://lsq.aksw.org/res/sf-q-2b8267cf	1239			2		2	2	2	1	1	2	1	1
